,Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,valcrop
1625,2004,Madikeri,17,3550.0,202.0,Dry sandy ,Drip,17690.0,54.0,Coconut,57259,5
1626,2004,Madikeri,3,3654.0,203.0,Dry sandy ,Drip,7157.0,58.0,Coconut,234779,5
1627,2004,Madikeri,9,3654.0,204.0,Dry sandy ,Drip,8700.0,58.0,Coconut,1493,5
1628,2004,Madikeri,21,3654.0,205.0,Dry sandy ,Drip,41266.0,59.0,Coconut,64409,5
1629,2004,Madikeri,11,233.0,206.0,Dry sandy ,Drip,8838.0,50.0,Coconut,249978,5
1630,2004,Madikeri,4,233.0,207.0,Dry sandy ,Drip,8954.0,54.0,Coconut,637,5
1631,2004,Madikeri,15,233.0,208.0,Dry sandy ,Drip,42915.0,53.0,Coconut,43311,5
1632,2004,Madikeri,8,234.0,209.0,Dry sandy ,Drip,9230.0,52.0,Coconut,24848,5
1633,2004,Madikeri,29,234.0,210.0,Dry sandy ,Drip,44313.0,51.0,Coconut,761,5
1634,2004,Madikeri,1,234.0,211.0,Dry sandy ,Basin,45820.0,57.0,Coconut,45608,5
1635,2004,Madikeri,13736,3105.0,212.0,Dry sandy ,Basin,49084.0,57.0,Coconut,234581,5
1636,2004,Madikeri,14003,3105.0,213.0,Dry sandy ,Basin,86311.0,60.0,Coconut,646,5
1637,2004,Madikeri,14179,3105.0,214.0,Dry sandy ,Basin,57642.0,57.0,Coconut,43562,5
1638,2004,Madikeri,14319,236.0,215.0,Dry sandy ,Basin,58405.0,57.0,Coconut,200000,5
1639,2004,Madikeri,14464,236.0,216.0,Dry sandy ,Basin,60751.0,54.0,Coconut,4847,5
1640,2004,Madikeri,14876,2903.1,217.0,Dry sandy ,Basin,109506.0,54.5,Coconut,51239,5
1641,2004,Madikeri,14976,2903.1,218.0,Dry sandy ,Basin,114.0,56.6,Coconut,216396,5
1642,2004,Madikeri,15009,2903.1,219.0,Dry sandy ,Basin,3.0,55.5,Coconut,2644,5
1643,2004,Madikeri,15114,2996.6,220.0,Dry sandy ,Basin,95.0,58.5,Coconut,44235,5
1644,2004,Chikmangaluru,16224,2996.6,221.0,Dry sandy ,Basin,19.0,59.5,Coconut,203317,5
1645,2004,Chikmangaluru,17095,2996.6,222.0,Dry sandy ,Basin,54.0,55.0,Coconut,2134,5
1646,2004,Chikmangaluru,17512,3522.8,27.0,Dry sandy ,Basin,13.0,53.0,Coconut,45186,5
1647,2004,Chikmangaluru,17587,3522.8,27.0,Dry sandy ,Basin,123.0,53.5,Coconut,238542,5
1648,2004,Chikmangaluru,17771,3522.8,27.0,Dry sandy ,Basin,19.0,52.5,Coconut,1516,5
1649,2004,Chikmangaluru,17825,3729.8,27.0,Dry sandy ,Basin,32.0,56.0,Coconut,57259,5
1650,2004,Chikmangaluru,3147,3729.8,27.0,Dry sandy ,Basin,8.0,57.0,Coconut,234779,5
1651,2004,Chikmangaluru,2578,3729.8,27.2,Dry sandy ,Basin,50.0,57.5,Coconut,1493,5
1652,2004,Chikmangaluru,1591,2746.2,27.2,Dry sandy ,Basin,10.0,57.0,Coconut,64409,5
1653,2004,Chikmangaluru,1298,2746.2,27.2,Dry sandy ,Basin,29.0,55.0,Coconut,249978,5
1654,2004,Chikmangaluru,4,2746.2,27.0,Dry sandy ,Basin,44.0,56.0,Coconut,200000,5
1655,2004,Chikmangaluru,1122,3360.0,27.0,Dry sandy ,Basin,33.0,54.0,Coconut,4847,5
1656,2004,Chikmangaluru,917,3360.0,27.0,Dry sandy ,Basin,14.0,58.0,Coconut,51239,5
1657,2004,Chikmangaluru,819,3360.0,27.0,Dry sandy ,Basin,56.0,58.0,Coconut,216396,5
1658,2004,Chikmangaluru,619,3605.4,27.0,Dry sandy ,Basin,26.0,59.0,Coconut,2644,5
1659,2004,Chikmangaluru,391,3605.4,27.0,Dry sandy ,Basin,98.0,50.0,Coconut,44235,5
1660,2004,Chikmangaluru,211,3605.4,27.2,Dry sandy ,Basin,3.0,54.0,Coconut,203317,5
1661,2004,Chikmangaluru,153,3512.4,27.2,Dry sandy ,Basin,58637.0,53.0,Coconut,2134,5
1662,2004,Chikmangaluru,111,3512.4,27.2,Dry sandy ,Basin,59777.0,52.0,Coconut,45186,5
1663,2004,Chikmangaluru,76,3512.4,27.1,Dry sandy ,Basin,60528.0,51.0,Coconut,238542,5
1664,2004,Chikmangaluru,53,3296.0,27.1,Dry sandy ,Basin,61126.0,57.0,Coconut,1516,5
1665,2004,Chikmangaluru,2688,3296.0,27.1,Dry sandy ,Basin,623687.0,57.0,Coconut,57259,5
1666,2004,Chikmangaluru,2311,3296.0,26.8,Dry sandy ,Basin,63504.0,60.0,Coconut,234779,5
1667,2004,Chikmangaluru,2188,3550.0,26.8,Dry sandy ,Basin,63931.0,57.0,Coconut,1493,5
1668,2004,Chikmangaluru,1998,3550.0,26.8,Dry sandy ,Basin,73730.0,57.0,Coconut,64409,5
1669,2004,Chikmangaluru,2006,3550.0,37.0,Dry sandy ,Basin,118416.0,54.0,Coconut,249978,5
1670,2004,Chikmangaluru,2034,3654.0,37.0,Dry sandy ,Basin,130132.0,54.5,Coconut,637,5
1671,2004,Chikmangaluru,2035,3654.0,37.0,Dry sandy ,Basin,154889.0,56.6,Coconut,43311,5
1672,2004,Chikmangaluru,2074,3654.0,38.0,Dry sandy ,Basin,171739.0,55.5,Coconut,24848,5
1673,2004,Chikmangaluru,2127,233.0,38.0,Dry sandy ,Basin,172475.0,58.5,Coconut,761,5
1674,2004,Chikmangaluru,2090,233.0,38.0,Dry sandy ,Basin,177939.0,59.5,Coconut,45608,5
1675,2004,Chikmangaluru,2059,233.0,39.0,Dry sandy ,Basin,313547.0,55.0,Coconut,234581,5
1676,2004,Chikmangaluru,2050,2903.1,39.0,Dry sandy ,Basin,2783.0,53.0,Coconut,646,5
1677,2004,Chikmangaluru,1865,2903.1,39.0,Dry sandy ,Spray,1533.0,53.5,Coconut,43562,5
1678,2004,Chikmangaluru,1841,2903.1,40.0,Dry sandy ,Spray,1647.0,52.5,Coconut,200000,5
1679,2004,Chikmangaluru,1799,2996.6,40.0,Dry sandy ,Spray,975.0,56.0,Coconut,4847,5
1680,2004,Chikmangaluru,1468,2996.6,40.0,Dry sandy ,Spray,2.0,57.0,Coconut,51239,5
1681,2004,Chikmangaluru,568,2996.6,41.0,Dry sandy ,Spray,836.0,57.5,Coconut,216396,5
1682,2004,Chikmangaluru,407,3522.8,41.0,Dry sandy ,Spray,806.0,57.0,Coconut,2644,5
1683,2004,Chikmangaluru,177,3522.8,41.0,Dry sandy ,Spray,880.0,55.0,Coconut,44235,5
1684,2004,Chikmangaluru,51,3522.8,42.0,Dry sandy ,Spray,770.0,56.0,Coconut,203317,5
1685,2004,Chikmangaluru,173,3729.8,42.0,Dry sandy ,Spray,395.0,54.0,Coconut,2134,5
1686,2004,Chikmangaluru,201,3729.8,42.0,Dry sandy ,Spray,187.0,58.0,Coconut,45186,5
1687,2004,Chikmangaluru,206,3729.8,43.0,Dry sandy ,Spray,187.0,58.0,Coconut,238542,5
1688,2004,Chikmangaluru,243,2746.2,43.0,Dry sandy ,Spray,121.0,59.0,Coconut,1516,5
1689,2004,Chikmangaluru,123,2746.2,27.0,Dry sandy ,Spray,103.0,50.0,Coconut,57259,5
1690,2004,Chikmangaluru,82,2746.2,27.0,Dry sandy ,Spray,71.0,54.0,Coconut,234779,5
1691,2004,Chikmangaluru,74,3360.0,27.0,Dry sandy ,Spray,3961.0,53.0,Coconut,1493,5
1692,2004,Chikmangaluru,18,3360.0,27.0,Dry sandy ,Spray,4247.0,52.0,Coconut,64409,5
1693,2004,Chikmangaluru,37,3360.0,27.0,Dry sandy ,Spray,3290.0,51.0,Coconut,249978,5
1694,2004,Chikmangaluru,35,3605.4,27.0,Dry sandy ,Spray,3138.0,57.0,Coconut,637,5
1695,2004,Chikmangaluru,5974,3605.4,27.2,Dry sandy ,Spray,3423.0,57.0,Coconut,43311,5
1696,2004,Chikmangaluru,6631,3605.4,27.2,Dry sandy ,Spray,3899.0,60.0,Coconut,24848,5
1697,2004,Chikmangaluru,6705,3512.4,27.2,Dry sandy ,Spray,4015.0,57.0,Coconut,761,5
1698,2004,Chikmangaluru,5876,3512.4,27.0,Dry sandy ,Spray,4279.0,57.0,Coconut,45608,5
1699,2004,Chikmangaluru,326,3512.4,27.0,Dry sandy ,Spray,4167.0,54.0,Coconut,234581,5
1700,2004,Chikmangaluru,6470,3296.0,27.0,Laterite,Spray,4479.0,54.5,Coconut,646,5
1701,2004,Chikmangaluru,6709,3296.0,27.0,Laterite,Spray,3699.0,56.6,Coconut,43562,5
1702,2004,Chikmangaluru,6186,3296.0,27.0,Laterite,Spray,4904.0,55.5,Coconut,200000,5
1703,2004,Chikmangaluru,6503,3550.0,27.0,Laterite,Spray,2821.0,58.5,Coconut,4847,5
1704,2004,Chikmangaluru,5220,3550.0,27.2,Laterite,Spray,3472.0,59.5,Coconut,51239,5
1705,2004,Chikmangaluru,4677,3550.0,27.2,Laterite,Spray,3647.0,55.0,Coconut,216396,5
1706,2004,Chikmangaluru,1279,3654.0,27.2,Laterite,Spray,393.0,53.0,Coconut,2644,5
1707,2004,Chikmangaluru,13283,3654.0,27.1,Laterite,Spray,167.0,53.5,Coconut,44235,5
1708,2004,Chikmangaluru,52119,3654.0,27.1,Laterite,Spray,71.0,52.5,Coconut,203317,5
1709,2013,Chikmangaluru,725,233.0,27.1,Laterite,Spray,52.0,56.0,Coconut,2134,5
1710,2014,Chikmangaluru,12885,233.0,26.8,Laterite,Spray,12.0,57.0,Coconut,45186,5
1711,2015,Chikmangaluru,51179,233.0,26.8,Laterite,Spray,51.0,57.5,Coconut,238542,5
1712,2016,Chikmangaluru,468,234.0,26.8,Laterite,Spray,61.0,57.0,Coconut,1516,5
1713,2017,Chikmangaluru,11841,234.0,37.0,Laterite,Spray,67.0,55.0,Coconut,200000,5
1714,2018,Chikmangaluru,50975,234.0,37.0,Laterite,Spray,62.0,56.0,Coconut,4847,5
1715,2004,Chikmangaluru,206,3105.0,37.0,Laterite,Spray,32.0,54.0,Coconut,51239,5
1716,2005,Chikmangaluru,10922,3105.0,38.0,Laterite,Spray,22.0,58.0,Coconut,216396,5
1717,2006,Chikmangaluru,51390,3105.0,38.0,Laterite,Spray,25.0,58.0,Coconut,2644,5
1718,2007,Chikmangaluru,177,236.0,38.0,Laterite,Spray,4.0,59.0,Coconut,44235,5
1719,2008,Chikmangaluru,10723,236.0,39.0,Laterite,Spray,9.0,50.0,Coconut,203317,5
1720,2009,Chikmangaluru,51709,2903.1,39.0,Laterite,Spray,12.0,54.0,Coconut,2134,5
1721,2010,Chikmangaluru,146,2903.1,39.0,Laterite,Drip,2089.0,53.0,Cocoa,45186,4
1722,2011,Hassan,10910,2903.1,40.0,Laterite,Drip,2810.0,52.0,Cocoa,238542,4
1723,2012,Hassan,51355,2996.6,40.0,Laterite,Drip,841.0,51.0,Cocoa,1516,4
1724,2013,Hassan,160,2996.6,40.0,Laterite,Drip,3550.0,57.0,Cocoa,57259,4
1725,2014,Hassan,10912,2996.6,41.0,Laterite,Drip,109.0,57.0,Cocoa,234779,4
1726,2015,Hassan,51353,3522.8,41.0,Laterite,Drip,3368.0,60.0,Cocoa,1493,4
1727,2016,Hassan,142,3522.8,41.0,Laterite,Drip,3671.0,57.0,Coffee,64409,6
1728,2017,Hassan,10505,3522.8,42.0,Laterite,Drip,2404.0,57.0,Coffee,249978,6
1729,2018,Hassan,51040,3729.8,42.0,Laterite,Drip,2805.0,54.0,Coffee,637,6
1730,2004,Hassan,154,3729.8,42.0,Laterite,Drip,2331.0,54.5,Coffee,43311,6
1731,2005,Hassan,10318,3729.8,43.0,Laterite,Drip,2088.0,56.6,Coffee,24848,6
1732,2006,Hassan,48083,2746.2,27.0,Laterite,Drip,2628.0,55.5,Coffee,761,6
1733,2007,Hassan,143,2746.2,27.0,Laterite,Drip,1939.0,58.5,Coffee,45608,6
1734,2008,Hassan,9283,2746.2,27.0,Alluvial,Drip,1871.0,59.5,Coffee,234581,6
1735,2009,Hassan,47200,3360.0,27.0,Alluvial,Drip,1868.0,55.0,Coffee,646,6
1736,2010,Hassan,158,3360.0,27.0,Alluvial,Drip,127919.0,53.0,Coffee,43562,6
1737,2011,Hassan,8982,3360.0,27.0,Alluvial,Drip,75340.0,53.5,Coffee,200000,6
1738,2012,Hassan,46990,3605.4,27.0,Alluvial,Drip,29170.0,52.5,Coffee,4847,6
1739,2013,Hassan,103,3605.4,27.0,Alluvial,Drip,1901.0,56.0,Coffee,51239,6
1740,2014,Hassan,8239,3605.4,27.2,Alluvial,Drip,972.0,57.0,Coffee,216396,6
1741,2015,Hassan,44563,3512.4,27.2,Alluvial,Drip,874.0,57.5,Coffee,2644,6
1742,2016,Hassan,96,3512.4,27.2,Alluvial,Drip,592.0,57.0,Cardamum,44235,2
1743,2017,Hassan,6949,3512.4,27.0,Alluvial,Drip,864.0,55.0,Cardamum,203317,2
1744,2018,Hassan,44663,3296.0,27.0,Alluvial,Drip,5373.0,56.0,Cardamum,2134,2
1745,2004,Hassan,110,3296.0,27.0,Alluvial,Drip,6589.0,54.0,Cardamum,45186,2
1746,2005,Hassan,6824,3296.0,27.0,Alluvial,Drip,5107.0,58.0,Cardamum,238542,2
1747,2006,Hassan,43013,3550.0,27.0,Alluvial,Drip,5518.0,58.0,Cardamum,1516,2
1748,2007,Hassan,95,3550.0,27.0,Alluvial,Drip,4912.0,59.0,Cardamum,57259,2
1749,2008,Hassan,6441,3550.0,27.2,Alluvial,Drip,3830.0,50.0,Cardamum,234779,2
1750,2009,Hassan,4012,3654.0,27.2,Alluvial,Drip,4.0,54.0,Cardamum,1493,2
1751,2010,Hassan,4877,3654.0,27.2,Alluvial,Drip,9.0,53.0,Cardamum,64409,2
1752,2011,Hassan,4930,3654.0,27.1,Alluvial,Drip,12.0,52.0,Cardamum,249978,2
1753,2012,Hassan,4954,233.0,27.1,Alluvial,Drip,2089.0,51.0,Cardamum,637,2
1754,2013,Hassan,5019,233.0,27.1,Alluvial,Drip,2810.0,57.0,Cardamum,43311,2
1755,2014,Hassan,5127,233.0,26.8,Alluvial,Drip,841.0,57.0,Cardamum,24848,2
1756,2015,Hassan,5174,2903.1,26.8,Alluvial,Drip,3550.0,60.0,Cardamum,761,2
1757,2016,Hassan,5294,2903.1,27.1,Alluvial,Drip,109.0,57.0,Pepper,45608,10
1758,2017,Hassan,5474,2903.1,27.1,Alluvial,Drip,3368.0,57.0,Pepper,234581,10
1759,2018,Hassan,5864,2996.6,26.8,Alluvial,Drip,3671.0,54.0,Pepper,646,10
1760,2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404.0,54.5,Pepper,43562,10
1761,2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805.0,56.6,Pepper,200000,10
1762,2006,Hassan,7501,3522.8,37.0,Alluvial,Drip,2331.0,55.5,Pepper,4847,10
1763,2007,Hassan,7714,3522.8,37.0,Alluvial,Drip,2088.0,58.5,Pepper,51239,10
1764,2008,Hassan,7856,3522.8,37.0,Red,Drip,2628.0,59.5,Pepper,216396,10
1765,2009,Hassan,32,3729.8,38.0,Red,Basin,1939.0,55.0,Pepper,2644,10
1766,2010,Hassan,1,3729.8,38.0,Red,Basin,1871.0,53.0,Pepper,44235,10
1767,2011,Hassan,30,3729.8,38.0,Red,Basin,1868.0,53.5,Pepper,203317,10
1768,2012,Hassan,6,2746.2,39.0,Red,Basin,127919.0,52.5,Pepper,2134,10
1769,2013,Hassan,15,2746.2,39.0,Red,Basin,75340.0,56.0,Pepper,45186,10
1770,2014,Hassan,4,2746.2,39.0,Red,Basin,29170.0,57.0,Pepper,238542,10
1771,2015,Hassan,39,3360.0,40.0,Red,Basin,1901.0,57.5,Pepper,1516,10
1772,2016,Hassan,6,3360.0,40.0,Red,Basin,972.0,57.0,Arecanut,200000,0
1773,2017,Hassan,12,3360.0,40.0,Red,Basin,874.0,55.0,Arecanut,4847,0
1774,2018,Hassan,3,3605.4,41.0,Red,Basin,592.0,56.0,Arecanut,51239,0
1775,2004,Hassan,17,3605.4,41.0,Red,Basin,864.0,54.0,Arecanut,216396,0
1776,2005,Hassan,3,3605.4,41.0,Red,Basin,5373.0,58.0,Arecanut,2644,0
1777,2006,Hassan,9,3512.4,42.0,Red,Basin,6589.0,58.0,Arecanut,44235,0
1778,2007,Hassan,21,3512.4,42.0,Red,Basin,5107.0,59.0,Arecanut,203317,0
1779,2008,Hassan,11,3512.4,27.0,Red,Basin,5518.0,50.0,Arecanut,2134,0
1780,2009,Hassan,4,3296.0,27.0,Red,Basin,4912.0,54.0,Arecanut,45186,0
1781,2010,Hassan,15,3296.0,27.0,Red,Basin,3830.0,53.0,Arecanut,238542,0
1782,2011,Hassan,8,3296.0,27.0,Red,Basin,4.0,52.0,Arecanut,1516,0
1783,2012,Hassan,29,3550.0,27.0,Red,Basin,9.0,51.0,Arecanut,57259,0
1784,2013,Hassan,1,3550.0,27.0,Red,Basin,12.0,57.0,Arecanut,234779,0
1785,2014,Hassan,13736,3550.0,27.2,Red,Basin,2089.0,57.0,Arecanut,1493,0
1786,2015,Hassan,14003,3654.0,27.2,Red,Basin,2810.0,60.0,Arecanut,64409,0
1787,2016,Hassan,14179,3654.0,27.2,Red,Basin,841.0,57.0,Ginger,249978,7
1788,2017,Hassan,14319,3654.0,27.0,Red,Basin,3550.0,57.0,Ginger,637,7
1789,2018,Hassan,14464,233.0,27.0,Red,Basin,109.0,54.0,Ginger,43311,7
1790,2004,Hassan,14876,233.0,27.0,Red,Basin,3368.0,54.5,Ginger,24848,7
1791,2005,Hassan,14976,233.0,27.0,Red,Basin,3671.0,56.6,Ginger,761,7
1792,2006,Hassan,15009,234.0,27.0,Red,Basin,2404.0,55.5,Ginger,45608,7
1793,2007,Hassan,15114,234.0,27.0,Red,Basin,2805.0,58.5,Ginger,234581,7
1794,2008,Hassan,16224,234.0,27.2,Red,Basin,2331.0,59.5,Ginger,646,7
1795,2009,Hassan,17095,3105.0,27.2,Red,Basin,2088.0,55.0,Ginger,43562,7
1796,2010,Hassan,17512,3105.0,27.2,Red,Basin,2628.0,53.0,Ginger,200000,7
1797,2011,Hassan,17587,3105.0,27.1,Red,Basin,1939.0,53.5,Ginger,4847,7
1798,2012,Hassan,17771,236.0,27.1,Red,Basin,1871.0,52.5,Ginger,51239,7
1799,2013,Hassan,17825,236.0,27.1,Red,Basin,1868.0,56.0,Ginger,216396,7
1800,2014,Hassan,3147,2903.1,26.8,Sandy,Basin,127919.0,57.0,Ginger,2644,7
1801,2015,Hassan,2578,2903.1,26.8,Sandy,Basin,75340.0,57.5,Ginger,44235,7
1802,2016,Hassan,1591,2903.1,26.8,Sandy,Basin,29170.0,57.0,Tea,203317,11
1803,2017,Hassan,1298,2996.6,37.0,Sandy,Basin,1901.0,55.0,Tea,2134,11
1804,2018,Hassan,4,2996.6,37.0,Sandy,Basin,972.0,56.0,Tea,45186,11
1805,2004,Hassan,1122,2996.6,37.0,Sandy,Basin,874.0,54.0,Tea,238542,11
1806,2005,Hassan,917,3522.8,38.0,Sandy,Basin,592.0,58.0,Tea,1516,11
1807,2006,Hassan,819,3522.8,38.0,Sandy,Basin,864.0,58.0,Tea,57259,11
1808,2007,Hassan,619,3522.8,38.0,Sandy,Spray,5373.0,59.0,Tea,234779,11
1809,2008,Hassan,391,3729.8,39.0,Sandy,Spray,6589.0,50.0,Tea,1493,11
1810,2009,Hassan,211,3729.8,39.0,Sandy,Spray,5107.0,54.0,Tea,64409,11
1811,2010,Hassan,153,3729.8,39.0,Sandy,Spray,5518.0,53.0,Tea,249978,11
1812,2011,Hassan,111,2746.2,40.0,Sandy,Spray,4912.0,52.0,Tea,637,11
1813,2012,Hassan,76,2746.2,40.0,Sandy,Spray,3830.0,51.0,Tea,43311,11
1814,2013,Hassan,53,2746.2,40.0,Sandy,Spray,313547.0,57.0,Tea,24848,11
1815,2014,Hassan,2688,3360.0,41.0,Sandy,Spray,2783.0,57.0,Tea,761,11
1816,2015,Hassan,2311,3360.0,41.0,Sandy,Spray,1533.0,60.0,Tea,45608,11
1817,2016,Hassan,2188,3360.0,41.0,Sandy,Spray,1647.0,57.0,Paddy,234581,9
1818,2017,Hassan,1998,3605.4,42.0,Sandy,Spray,975.0,57.0,Paddy,646,9
1819,2018,Hassan,2006,3605.4,42.0,Sandy,Spray,2.0,54.0,Paddy,43562,9
1820,2004,Hassan,2034,3605.4,42.0,Sandy,Spray,836.0,54.5,Paddy,200000,9
1821,2005,Hassan,2035,3512.4,43.0,Sandy,Spray,806.0,56.6,Paddy,4847,9
1822,2006,Hassan,2074,3512.4,43.0,Sandy,Spray,880.0,55.5,Paddy,51239,9
1823,2007,Hassan,2127,3512.4,27.0,Sandy,Spray,770.0,58.5,Paddy,216396,9
1824,2008,Hassan,2090,3296.0,27.0,Sandy,Spray,395.0,59.5,Paddy,2644,9
1825,2009,Hassan,2059,3296.0,27.0,Sandy,Spray,187.0,55.0,Paddy,44235,9
1826,2010,Hassan,2050,3296.0,27.0,Sandy,Spray,187.0,53.0,Paddy,203317,9
1827,2011,Mangalore,1865,3550.0,27.0,Sandy,Spray,121.0,53.5,Paddy,2134,9
1828,2012,Mangalore,1841,3550.0,27.0,Sandy,Spray,103.0,52.5,Paddy,45186,9
1829,2013,Mangalore,1799,3550.0,27.2,Sandy,Spray,71.0,56.0,Paddy,238542,9
1830,2014,Mangalore,1468,3654.0,27.2,Sandy,Spray,3961.0,57.0,Paddy,1516,9
1831,2015,Mangalore,568,3654.0,27.2,Sandy,Spray,4247.0,57.5,Paddy,200000,9
1832,2016,Mangalore,407,3654.0,27.0,Sandy,Spray,3290.0,57.0,Groundnut,4847,8
1833,2017,Mangalore,177,233.0,27.0,Sandy,Spray,3138.0,55.0,Groundnut,51239,8
1834,2018,Mangalore,51,233.0,27.0,Sandy,Spray,3423.0,56.0,Groundnut,216396,8
1835,2004,Mangalore,173,233.0,27.0,Sandy,Spray,3899.0,54.0,Groundnut,2644,8
1836,2005,Mangalore,201,234.0,27.0,Sandy,Spray,4015.0,58.0,Groundnut,44235,8
1837,2006,Mangalore,206,234.0,27.0,Sandy,Spray,4279.0,58.0,Groundnut,203317,8
1838,2007,Mangalore,243,234.0,27.2,Sandy,Spray,4167.0,59.0,Groundnut,2134,8
1839,2008,Mangalore,123,3105.0,27.2,Sandy,Spray,4479.0,50.0,Groundnut,45186,8
1840,2009,Mangalore,82,3105.0,27.2,Sandy,Spray,3699.0,54.0,Groundnut,238542,8
1841,2010,Mangalore,74,3105.0,27.1,Sandy,Spray,4904.0,53.0,Groundnut,1516,8
1842,2011,Mangalore,18,236.0,27.1,Sandy,Spray,2821.0,52.0,Groundnut,57259,8
1843,2012,Mangalore,37,2903.1,27.1,Sandy,Spray,3472.0,51.0,Groundnut,234779,8
1844,2013,Mangalore,35,2903.1,26.8,Sandy,Spray,3647.0,57.0,Groundnut,1493,8
1845,2014,Mangalore,5974,2903.1,26.8,Sandy,Spray,393.0,57.0,Groundnut,64409,8
1846,2015,Mangalore,6631,2996.6,26.8,Sandy,Spray,167.0,60.0,Groundnut,249978,8
1847,2016,Mangalore,6705,2996.6,37.0,Sandy,Spray,71.0,57.0,Blackgram,637,1
1848,2017,Mangalore,5876,2996.6,37.0,Sandy,Spray,52.0,57.0,Blackgram,43311,1
1849,2018,Mangalore,326,3522.8,37.0,Heavy cotton,Spray,313547.0,54.0,Blackgram,24848,1
1850,2004,Mangalore,6470,3522.8,38.0,Heavy cotton,Spray,2783.0,54.5,Blackgram,761,1
1851,2005,Mangalore,6709,3522.8,38.0,Heavy cotton,Spray,1533.0,56.6,Blackgram,45608,1
1852,2006,Mangalore,6186,3729.8,38.0,Heavy cotton,Drip,1647.0,55.5,Blackgram,234581,1
1853,2007,Mangalore,6503,3729.8,39.0,Heavy cotton,Drip,975.0,58.5,Blackgram,646,1
1854,2008,Mangalore,5220,3729.8,39.0,Heavy cotton,Drip,2.0,59.5,Blackgram,43562,1
1855,2009,Mangalore,4677,2746.2,39.0,Heavy cotton,Drip,836.0,55.0,Blackgram,200000,1
1856,2010,Mangalore,4803,2746.2,40.0,Heavy cotton,Drip,806.0,53.0,Blackgram,4847,1
1857,2011,Mangalore,3739,2746.2,40.0,Heavy cotton,Drip,880.0,53.5,Blackgram,51239,1
1858,2012,Mangalore,3529,3360.0,40.0,Heavy cotton,Drip,770.0,52.5,Blackgram,216396,1
1859,2013,Mangalore,3649,3360.0,41.0,Heavy cotton,Drip,395.0,56.0,Blackgram,2644,1
1860,2014,Mangalore,1374,3360.0,41.0,Heavy cotton,Drip,187.0,59.5,Blackgram,44235,1
1861,2015,Mangalore,933,3605.4,41.0,Heavy cotton,Drip,187.0,55.0,Blackgram,203317,1
1862,2016,Mangalore,345,3605.4,42.0,Heavy cotton,Drip,121.0,53.0,Cashew,2134,3
1863,2017,Mangalore,29,3605.4,42.0,Heavy cotton,Drip,103.0,53.5,Cashew,45186,3
1864,2018,Mangalore,11,3512.4,42.0,Heavy cotton,Drip,71.0,52.5,Cashew,238542,3
1865,2004,Mangalore,10,3512.4,43.0,Heavy cotton,Drip,3961.0,56.0,Cashew,1516,3
1866,2005,Mangalore,7,3512.4,27.0,Heavy cotton,Drip,4247.0,57.0,Cashew,57259,3
1867,2006,Mangalore,10,3296.0,27.0,Heavy cotton,Drip,3290.0,57.5,Cashew,234779,3
1868,2007,Mangalore,56,3296.0,27.0,Heavy cotton,Drip,3138.0,57.0,Cashew,1493,3
1869,2008,Mangalore,68,3296.0,27.0,Heavy cotton,Drip,3423.0,55.0,Cashew,64409,3
1870,2009,Mangalore,56,3550.0,27.0,Heavy cotton,Drip,3899.0,56.0,Cashew,249978,3
1871,2010,Mangalore,66,3550.0,27.0,Heavy cotton,Drip,4015.0,54.0,Cashew,637,3
1872,2011,Mangalore,55,3550.0,27.2,Heavy cotton,Drip,4279.0,58.0,Cashew,43311,3
1873,2012,Mangalore,42,3654.0,27.2,Heavy cotton,Drip,4167.0,58.0,Cashew,24848,3
1874,2013,Mangalore,51179,3654.0,27.2,Heavy cotton,Drip,4479.0,59.0,Cashew,761,3
1875,2014,Mangalore,468,3654.0,27.0,Heavy cotton,Drip,3699.0,50.0,Cashew,45608,3
1876,2015,Mangalore,11841,233.0,27.0,Heavy cotton,Drip,4904.0,54.0,Cashew,234581,3
1877,2016,Mangalore,50975,233.0,27.0,Heavy cotton,Drip,2821.0,53.0,Coconut,646,5
1878,2017,Mangalore,206,233.0,27.0,Heavy cotton,Drip,3472.0,59.5,Coconut,43562,5
1879,2018,Mangalore,10922,234.0,27.0,Loam,Drip,3647.0,55.0,Coconut,200000,5
1880,2019,Mangalore,51390,234.0,27.0,Loam,Drip,393.0,53.0,Coconut,4847,5
1881,2004,Mangalore,177,234.0,27.2,Loam,Drip,167.0,53.5,Coconut,51239,5
1882,2005,Mangalore,10723,3105.0,27.2,Loam,Drip,71.0,52.5,Coconut,216396,5
1883,2006,Mangalore,51709,3105.0,27.2,Loam,Drip,52.0,56.0,Coconut,2644,5
1884,2007,Mangalore,146,3105.0,27.1,Loam,Drip,2570.0,57.0,Coconut,44235,5
1885,2008,Mangalore,10910,236.0,27.1,Loam,Drip,27170.0,57.5,Coconut,203317,5
1886,2009,Mangalore,51355,236.0,27.1,Loam,Drip,114744.0,57.0,Coconut,2134,5
1887,2010,Mangalore,160,321.0,26.8,Loam,Drip,1402.0,55.0,Coconut,45186,5
1888,2011,Mangalore,10912,3654.0,26.8,Loam,Drip,23456.0,56.0,Coconut,238542,5
1889,2012,Mangalore,51353,323.0,26.8,Loam,Drip,107809.0,54.0,Coconut,1516,5
